,pertanyaan,jawaban,penilai 1,penilai 2
65,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originality originality berarti orisinil penelitian harus bersifat orisinil pada metode dan masalah orisinalitas pada metode memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda orisinalitas pada masalah memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya model penelitian yang kontribusi ada pada penemuan masalah baru sebagai obyek penerapan metode 2 contribution contribution berarti kontribusi penelitian harus berkontribusi atau bersifat membantu kontribusi pada metode menerapkan metode baru yang tidak pernah digunakan sebelumnya untuk membantu memecahkan masalah yang sudah ada kontribusi pada masalah berkontribusi menyelesaikan masalah atau membuat metode untuk membantu menyelesaikan masalah penelitian yang tidak menyelesaikan masalah baru atau menerapkan metode baru terhadap masalah yang sudah ada disebut sebagai penelitian tanpa kontribusi 3 novelty novelty berarti keterbaruan penelitian yang dilakukan harus membahas mengenai masalah yang baru dan menggunakan metode baru bukan menggunakan masalah lama yang sudah ada penyelesaiannya,9,10
66,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originality merupakan keaslian dari sebuah penelitian originality dapat dibagi menjadi 2 yaitu originality pada metode yaitu memecahkan masalah dengan metode yang berbeda dari sebelumnya penelitian sudah pernah dikerjakan oleh orang lain originality pada masalah yaitu memecahkan masalah yang belum pernah dikerjakan 2 contribution merupakan kontribusi terhadap sebuah penelitian dibagi menjadi 3 yaitu kontribusi pada metode yaitu menerapkan sebuah metode terhadap suatu masalah yang sebelumnya metode tersebut tidak pernah digunakan kontribusi terhadap masalah yaitu memberikan sebuah permasalahan baru penelitian tanpa kontribusi yaitu penelitian yang menggunakan metode yang sudah digunakan sebelumnya 3 novelty merupakan keterbaruan sebuah penelitian,8,9
67,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 orisinalitas n orisinalitas adalah melakukan yang belum dilakukan oleh orang lain bisa dalam bentuk metode penyelesaian suatu masalah atau bahkan dalam menyelesaikan masalah baru n n 2 kontribusi n kontribusi adalah ikut andil dalam perkembangan ilmu dengan meneliti suatu metode yang sebelumnya belum dilakukan pada suatu masalah atau dengan menggunakan cara yang berbeda dengan sebelumnya n n 3 keterbaruan n keterbaruan adalah penelitian tersebut mendapatkan sesuatu yang baru atau memperbarui penelitian yang sudah terjadi bisa saja menolak teori yang sudah ada atau meluruskan hasil penelitian yang masih kontradiksi diantara satu dan lain penelitian,8,7
68,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,orisinalitas terbagi menjadi 2 bagian yaitu pada metode dimana akan memecahkan masalah yang yang pernah dikerjakan menggunakan metode yang berbeda dan pada masalah dimana akan memecahkan masalah yang belum pernah dikerjakan sebelumnya kontribusi terbagi menjadi 2 bagian yaitu pada metode dimana akan menerapkan metodecara yang sebelumnya tidak pernah digunakan untuk memecahkan suatu masalah dan pada masalah dimana memprediksi suatu permasalahan untuk diselesaikan menggunakan peluang dan metode yang ada terakhir keterbaruan yaitu menemukan sesuatu yang baru dalam sebuah penelitian,9,9
69,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,dalam penelitian terdapat 3 aspek utama yaitu orisinalitas kontribusi dan keterbaruan 1 originalitas berarti penelitian ini asli atau murni belum pernah ada yang mengangkatnya orisinalitas ini dibagi menjadi 2 yaitu bisa orisinalitas pada metode dan orisinalitas pada masalah orisinalitas pada metode berarti memecahkan masalah yang sudah diangkat orang lain namun dengan metode penyelesaian berbeda sedangkan orisinalitas pada masalah beraryi mengangkat masalah barubelum pernah diangkat dan dapat menyelesaikan dengan metode yang sudah ada 2 kontribusi berarti penelitian harus memberikan kontribusi atau ketergunaan atau manfaat pada pengethuan untuk kehidupan manusia yang lebih baik 3 keterbaruan berarti penelitian harus menghasilokan penemuan baru atau yang belum ditemukan orang lain sehingga hasil bisa dimanfaatkan,6,8
70,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originality dapat diterapkan dalam 2 hal yaitu pada metode dan masalah originality pada metode memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda model penelitian yang kontribusi ada pada method improvement originality pada masalah memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya model penelitian yang kontribusi ada pada penemuan masalah baru sebagai obyek penerapan metode 2 contribution yaitu kontribusi kepada pengetahuan yang mencakup penyempurnaan atau perbaikan yang dilaksanakan atau kontribusi kepada orisinalitaskebaruan pada penelitian yang sedang dilaksanakan topik penerapan algoritma genetika berbasis model xyz untuk penentuan desain bendungan dengan parameter tinggi lebar dan dalam di bendungan pandanaran metode algoritma genetika berbasis model xyz masalah penentuan desain bendungan dengan tiga parameter 3novelty yaitu unsur kebaruan atau temuan dari sebuah penelitian penelitian dikatakan baik jika menemukan unsur temuan baru sehingga memiliki kontribusi baik bagi keilmuan maupun bagi kehidupan,8,8
71,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,orisinalitas orisinalitas dalam segi metode artinya mengerjakan maslaha yang sudah pernah dikerjakan dengan motodecara yang berbeda orisinalitas dalam segi maslaah berrati mengerjakan suatu permasalahan baru yang belum pernah dikerjaakn orang lain kontribusi kontribusi dalam segi metode artinya memecahkan masalah dengan menggunakan metode abc yang tidak pernah digunalan orang lain sebelumnya kontribusi dalma segi maslaah artinya fapat memberikan contoh solusi permasalahn yang sering terjadi seperti memprediksi tanpa kemacetan tanpa kontribusi artinya menggunkana metode yang sama namun dengan hasil yang mungkin sama keterbaruan keterbaruan artinya bidang yang akan diriset dikaji dengan riset yang baru dan relevan dengan kebutuhan masyarakat serta dengan mengikuti kaidah riset lainnya seperti memberikan kontribusi pada masyaratkat mengikuti metodologi yang benar bukan pengulangan dan berisi kejujuran,8,9
72,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,orisisnalitas penelitian ditulis dan diteliti oleh peneliti atau penulis itu sendiri bukan dari orang lain dan belum dilakukan sebelumnya kontribusi menerapkan suatu metode digunakan orang untuk memecahkan masalah konvergensi segala sesuatu yang dilaksanakan untuk membantu menghasilkan produk dengan menemukan metode atau masalah baru yang disempurnakan ataupun original keterbaruan bidang yang dikaji sangat baru dan relevan dengan kebutuhan masyarakat,4,5
73,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originalitas originalitas adalah penelitian yang dilaksanakan oleh seseorang tanpa melakukan plagiarisme dari hasil penelitian sebelumnya dengan menggunakan metode baru terhdap masalah yang sudah ada maupun melakukan pengerjaan terhadap suatu permasalahan yang belum dikerjakan oleh siapapun dengan metodemetode tertentu 2 kontribusi kontribusi adalah melakukan penelitian dengan memperbaiki metode atau ilmu pengetahuan terhadap suatu permasalahan sehingga terdapat perbedaan atau dukungan terhadap hasil penelitian antara hasil penelitian sekarang dengan hasil penelitian yang sebelumnya 3 keterbaruan keterbaruan penelitian adalah suatu aspek yang dilakukan selama penelitian bahwasanya belum pernah dilakukan penelitian terhadap topik tersebut sehingga menghasilkan hasil penelitian yang dapat menambah keragaman ilmu pengetahuan,7,8
74,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,originality harus memiliki originalitas dalam penelitian tersebut dengn kata lain penelitian belum pernah dilakukan bisa orisinalitas pada metode atau orisinalits pada masalah contribution kontribusi yang orisinil pada pengetahuan dalam bentuk menemukan dan merevisi fakta teori dan aplikasi memiliki kontribusi bisa dalam bidang keilmuan maupun kehidupan novelty unsur kebaruan atau temuan dari sebuah penelitian penelitian dikatakan baik jika menemukan unsur temuan baru sehingga memiliki kontribusi baik bagi keilmuan maupun bagi kehidupan,6,6
75,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,3 aspek utama yang harus dimiliki dalam sebuah penelitian yaitu orisinalitas kontribusi dan novelty orisinalitas dibagi menjadi 2 bagian yaitu orisinalitas pada metode dan orisinalitas pada masalah orisinalitas pada metode berorientasi untuk memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda sedangkan orisinalitas pada masalah berorirentasi untuk memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya contoh kontribusi adalah penerapan metode abc dalam pemecahan masalah konvergensi pada metode latent dirichlet allocation untuk menentukan harga kebutuhan pokok di indonesia berdasarkan sinyal sosial media kobtribusinya adalah menerapkan metode abc yang sebelumnya tidak pernah digunakan orang untuk memecahkan masalah konvergensi novelty adalah unsur kebaruan atau temuan dari sebuah penelitian penelitian dikakatan baik jika menemukan untuk temuan baru sehingga memiliki kontribusi,6,7
76,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,3 aspek utama yang harus dimiliki dalam sebuah penelitian adalah originality contribution dan novelty originality atau orisinalitas orisinalitas memiliki 2 tipe pada metode yang digunakan atau pada masalah penelitian orisinalitas ini maksudnya belum pernah dilakukan orang lain jika metode maka masalah yang sama namun metode yang dilakukan berbeda jika masalah maka masalah yang belum pernah diselesaikan orng lain atau memiliki penemuan masalah baru contribution atau kontribusi adalah kontribusi apa yang dihasilkan dari penelitian tersebut kontribusi memiliki 2 tipe masalah dan metode pada tipe masalah maka kontribusi terletak ketika masalah diselesaikan pada tipe metode maka kontribusi terletak ketika masalah diselesaikan dengan metode tersebut novelty atau keterbaruan maksudnya ketika penelitian tersebut memiliki terobosan baru yang belum pernah dihasilkan orang lain juga bisa merupakan suatu ide yang belum terpikirkan yang kemungkinan membuka penelitianpenelitian baru kedepannya,8,8
77,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,originality orsinalitas orisinalitas pada metode memecahkan masalah yang sudah pernah diselesaikan orang lain tapi menggunakan metode yang berbeda contohnya untuk memecahkan masalah penentuan route ada yang sudah pernah memecahkan menggunakan metode bfs kemudian ada orang lain lagi yang memecahkan menggunakan metode dfs untuk masalah yang sama orisinalitas pada masalah memecahkan masalah yang belum pernah diselesaikan orang lain dan model penelitian yang kontribusui ada pada penemuan masalah baru sebagai objek penerapan metode contohnya ada seorang peneliti ingin menerapkan metode brute force kemudian peneliti tersebut mencari masalah yang belum pernah diselesaikan sebelumnya untuk menerapkan metode tersebut contribution kontribusi kontribusi pada metode penerapan metode abc yang sebelumnya tidak pernah digunakan orang untuk memecahkan masalah konvergensi contohnya penerapan metode abc untuk memecahkan masalah konvergensi pada metode latent dirichlet allocation untuk menentukan harga kebutuhan pokok di indonesia berdasarkan sinyal sosial media kontribusi pada masalah mencari sebuah masalah yang belum pernah diselesaikan sebelumnya menggunakan sebuah metode xyz contoh nowcasting traffic congestion based on social media signal and time series data using xyz method memprediksi tingkat kemacetan menggunakan data time series novelty keterbaruan ada unsur temuan baru sehingga memiliki kontribusi untuk keilmuan dan kehidupan contoh penemuan baru mengenai bahanbahan yang baik digunakan untuk handbody,8,7
78,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,3 aspek penelitian 1 aspek substansial aspen ini menyangkut isi karya ilmiah yitu informasi keilmuan yang terkandung di dalamnya apakah informasi keilmuannya tergolong baru aktual atau urgen dan memiliki nilai manfaat yang jangka panjang atau jangka pendek 2 aspek metodologis aspek ini menyangkut prosedur dan cara penyusunan karya ilmiah baik metode penelitian karya ilmiah hasil sebuah penelitian maupun metode penulisan 3 aspek kebahasaan aspek kebahasaan meliputi tata bahasa struktur diksi dan ejaan,0,0
79,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,orisinalitas terdapat dua 1 orisinalitas pada metode yaitu memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya 2 orisinalitas pada masalah yaitu memecahkan masalah yang orang lain belum pernah mengerjakan sebelumnya kontribusi merupakan perbaikan dari metode ilmu pengetahuan cara model algoritma keterbaruan merupakan unsur kebaruan atau temuan dari sebuah penelitian,6,6
80,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 aspek substansial isi aspek substansial menyangkut isi karya ilmiah yakni informasi keilmuan yang terkandung di dalamnya apakah informasi keilmuannya tergolong baru aktual urgen dan memiliki nilai manfaat yang lama atau sebentar 2 aspek metodologis aspek metodologis menyangkut prosedur dan cara penyusunan karya ilmiah baik metode penelitian maupun metode penulisan 3 aspek kebahasaan aspek kebahasaan meliputi tata bahasastruktur diksi dan ejaan,0,0
81,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originalityorisinalitas maksudnya disini kita melakukan penilitian dengan kerja kita sendiri dengan tidak melakukan plagiasi tetapi boleh menjadikan penelitian orang lain sebagai referensi ada beberapa hal yang harus diperhatikan dalam menentukan orisinalitas kita dalam penelitian yaitu memecahkan masalah dengan metode lain yang tidak sama dengan orang lain gunakan dalam tema yang sama kemudia bisa melakukan penelitian yang belum pernah dipecahkan orang lain lalu bisa berkontribusi pada penemuan masalah baru 2 kontribusi dalam penelitian yang kita lakukan harus ada kontribusi kepada pengetahuan yang bisa menjadi penyempunaan atau perbaikan dalam penelitian yang telah dilakukan sebelumnya dengan metode yang berbeda dari peneliti sebelumnya 3 novelity ini hampir mirip dengan originality tetapi novelity ini merupakan suatu penelitian yang menemukan hal yang benar benar baru maksudnya tidak melakukan penelitian dari penelitian sebelumnya yang telah dilakukan novelity ini bisa menggunakan variabel yang sama tetapi harus pada situasikondisi atau lingkungan yang berbeda sehingga menemukan hal baru dari penelitian novelitiy ini dilakukan untuk mencegah terulangnya hasil penelitian yang sama dari peneliti sebelumnya sehingga tidak menjadi plagiarisme,8,8
82,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,tiga aspek utama dalam sebauh penelitian a originalityorisinalitas orisinalitas pada metodeyaitu memecahkan masalah yang sudah pernah dilakukan oleh orang laintapi dengan metode yang berbeda orisinalitas pada masalahyaitu memecahkan masalah yang belum pernah diselesaikan ataupun menemukan penelitian baru b kontribusi kontribusi pada metodeyaitu menerapkan sebuah metode yang belum pernah digunakan untuk memecahkan sebuah masalah kontribusi pada masalah c novelty novelty merupakan sebuah penemuan baru dari sebuah penelitian,7,8
83,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,aspek utama dalam penelitian ada 3 yaitu a originality orisinalitas orisinalitas pada metode memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda orisinalitas pada masalah memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya model penelitian yang kontribusi ada pada penemuan masalah baru sebagai obyek penerapan metode b contribution kontribusi kontribusi pada metode penerapan metode abc dalam pemecahan masalah konvergensi pada metode latent dirichlet allocation untuk menentukan harga kebutuhan pokok di indonesia berdasarkan sinyal social media kontribusi menerapkan metode abc yang sebelumnya tidak pernah digunakan orang untuk memecahkan masalah konvergensi kontribusi pada masalah nowcasting trafic congestion based on social media signal and time seies data using xyz method nowcasting estimating in near realtime kontribusi memprediksi tingkat kemacetan kebanyakan peneliti menggunakan data time series di sisi lain social media banyak digunakan oleh masyarakat saat ini sehingga memberikan peluang ketersediaan data penelitian tanpa kontribusi penetuan harga kebutuhan pokok di indonesia berdasarkan data twitter menggunakan metode latent dirichlet allocation penentuan harga kebutuhan pokok berbasis status facebook menggunakan metode latent dirichlet allocation c novelty keterbaruan kontribusi pada metode penerapan metode abc dalam pemecahan masalah konvergensi pada metode latent dirichlet allocation untuk menentukan harga kebutuhan pokok di indonesia berdasarkan sinyal sosial media kontribusi menerapkan metode abc yang sebelumnya tidak pernah digunakan orang untuk memecahkan masalah konvergensi kontribusi pada masalah nowcasting trafic congestion based on social media signal and time series data using xyz method nowcasting estimating in near realtime kontribusi memprediksi tingkat kemacetan kebanyakan peneliti menggunakan data time series di sisi lain social media banyak digunakan oleh masyarakat saat ini sehingga memberikan peluang ketersediaan data,6,6
84,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,3 aspek utama yang terdapat pada penelitian adalah originality contribution dan novelty originality originalitas dalam hal metode berarti sebuah penelitian harus bisa memecahkan masalah yang orang lain pernah kerjakan sebelumnya namun dengan metode yang berbeda sedangkan dalam hal masalah originality berarti penelitian harus memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya dan adanya kontribusi pada penemuan masalah baru kontribusi dalam hal metode berarti adanya penerapan metode baru yang sebelumnya tidak pernah digunakan oleh orang lain untuk memecahkan masalah yang sudah pernah ada sedangkan dalam hal masalah kontribusi berarti memberikan penyelesaian masalah yang baru dan berbeda dengan yang pernah ada sebelumnya novelty merupakan aspek kebaruan atau adanya penemuan hal baru di dalam penelitian sebuah penelitian dapat disebut sebagai penelitian yang baik apabila di dalam penelitian tersebut ditemukan sebuah temuan baru yang memiliki kontribusi bagi kehidupan atau masyarakat,10,10
85,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,3 aspek utama yang harus dimiliki dalam sebuah penelitian yaitu 1 originality orisinalitas orisinalitas ini dibagi menjadi dua bisa orisinal pada metode ataupun masalah orisinal pada metode yang dimaksud adalah memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda orisinal pada masalah yang dimaksud adalah memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya atau bisa juga jika model penelitian yang kontribusi ada pada penemuan masalah baru sebagai obyek penerapan metode 2 contribution kontribusi kontribusi dalam penelitian yang dimaksud adalah perbaikan dari metode ilmu pengetahuan cara model dan algoritma hal tersebut sering disebut method improvement yang dilakukan oleh peneliti 3 novelty keterbaruan novelty adalah unsur kebaruan atau temuan dari sebuah penelitian penelitian dikatakan baik jika menemukan unsur temuan baru sehingga memiliki kontribusi baik bagi keilmuan maupun bagi kehidupan novelty akan ditemukan kalau bisa melihat research gap research gap adalah pertentangan hasil penelitian dari penelitianpenelitian terdahulu,7,8
86,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originality orisinalitas terbagi menjadi 2 yaitu pada metode dan pada masalah orisinalitas pada metode yaitu sudah ada penelitian sebelumnya tetapi menggunakan metode yang berbeda sedangkan orisinalitas pada masalah yaitu melakukan penelitian untuk memecahkan suatu masalah yang sebelumnya belum pernah ada 2 contributionkontribusi terbagi menjadi 2 yaitu pada metode dan pada masalah kontribusi pada metode yaitu berkontribusi menyelesaikan suatu permasalahan dengan menggunakan suatu metode sedangkan kontribusi pada masalah yaitu kita berkontribusi pada suatu permasalahan yang bisa membantu dalam kehidupan masyarakat maupun bidang keilmuan 3novelty keterbaruan melakukan penelitian dengan menemukan suatu permasalahan yang baru sehingga memiliki kontribusi baik pada kehidupan masyarakat maupun ilmu pengetahuan,10,10
87,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,3 aspek utama dalam penelitian 1 originalitas originalitas dibagi menjadi 2 originalitas pada metode keaslian karya suatu penelitian yang memecahkan masalah yang sudah pernah diselesaikan sebelumnya tapi dengan metode yang berbeda originalitas pada masalah keaslian karya suatu penelitian yang memecahkan masalah yang belum pernah terselesaikan sebelumnya 2 kontribusi adalah suatu bentuk sumbangan berupa ide atau gagasan yang dituangkan dalam suatu penelitian yang dibagi menjadi kontribusi pada metode kontribusi pada masalah yang ada dan penelitian tanpa kontribusi 3 novelty adalah suatu temuan yang baru pada penelitian yang tetap menjaga originalitas,8,8
88,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,originality orisinalitas orisinalitas pada metode memecahkan adalah masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda orisinalitas pada masalah adalah pecahkan suatu masalah yang orang lain belum pernaghmengerjakan sebelumnya contribution kontribusi kontribusi pada metode adalah penerapan metode abc dalam pemecahan masalah konvergensi pada metode latent dirichlet allocation yang menentukan harga kebutuhan pokok di indonesia berdasarkan sinyal media noveltyketerbaruan sebuah penelitian menemukan unsur temuan yang baru sehingga memiliki kontribusi kelilmuan dan kehidupan,6,7
89,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,orisinalitas dibagi menjadi dua yaitu orisinalitas pada metode dan pada penyelesaian masalah orisinalitas pada metode yaitu peneliti melakukan penelitian dengan metode yang orisinil atau berbeda dari penelitian sebelumnya sedangkan orisinalitas pada masalah yaitu memecahkan suatu masalah yang belum pernah dikerjakan oleh peneliti lain kontribusi aspek yang mengharuskan peneliti untuk memecahkan masalah dengan metode yang baru atau yang telah dimodifikasi dari metode yang sudah ada novelty menyangkut isi karya ilmiah yakni informasi keilmuan yang terkandung di dalamnya apakah informasi keilmuannya tergolong baru up to date aktual urgen dan memiliki nilai manfaat yang lama atau sebentar,7,8
90,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,originalitas penelitian harus memiliki orisinalitas originality dan kebaruan novelty serta menghasilkan kontribusi yang orisinil pada pengetahuan dalam bentuk menemukan dan merevisi fakta teori dan aplikasi orisinalitas pada metode memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda orisinalitas pada masalah memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya model penelitian yang kontribusi ada pada penemuan masalah baru sebagai obyek penerapan metode kontribusi kontribusi pada metode penerapan metode abc dalam pemecahan masalah konvergensi pada metode latent dirichlet allocation untuk menentukan harga kebutuhan pokok di indonesia berdasarkan sinyal sosial media kontribusi menerapkan metode abc yang sebelumnya tidak pernah digunakan orang untuk memecahkan masalah konvergensi kontribusi pada masalah nowcasting trafic congestion based on social media signal and time series data using xyz method nowcasting estimating in near realtime kontribusi memprediksi tingkat kemacetan kebanyakan peneliti menggunakan data time series di sisi lain social media banyak digunakan oleh masyarakat saat ini sehingga memberikan peluang ketersediaan data penelitian tanpa kontribusi penentuan harga kebutuhan pokok di indonesia berdasarkan data twitter menggunakan metode latent dirichlet allocation penentuan harga kebutuhan pokok berbasis status facebook menggunakan metode latent dirichlet allocation sistem pengambilan keputusan penentuan siswa berprestasi pada sma xxx menggunakan metode analytical hierarchy process sistem pengambilan keputusan penentuan siswa berprestasi pada sma yyy menggunakan metode analytical hierarchy process novelty novelty pada dasarnya merupakan unsur originalitas suatu temuan yang bersifat baru artinya menemukan apa yang belum di temukan orang lain menemukan celah pengetahuan baru masalah baru dan metode baru dari sekian banyak riset yang telah dilakukan novelty di temukan ketika kita mencoba menjelajahi fenomena dari permasalahan penelitian dapat saja sebuah penelitian di katakan memiliki novelty walaupun mempunyai variabel penelitian yang sama tetapi dengan lingkungan yang berbeda ketika penelitian tersebut di lakukan pada kondisi yang berbeda dan memberikan informasi dari kondisi tersebut dapat saja menawarkan unsurunsur kebaruannya seseorang perlu menemukan novelty selain untuk mencegah terulangnya hasil yang sama juga mencegah adanya plagiarisme menggali lebih jauh tentang fenomena yang sama juga bisa menemukan celah pengetahuan baru novelty penting karena tujuan sebuah penelitian adalah memberikan suatu pemecahan masalah yang baik sebuah permasalahan penelitian yang hanya berulang dari satu generasi ke generasi yang lain atau dari satu periode ke periode yang lain sebenarnya minim manfaat dalam upaya menemukan novelty kita perlu menemukan apa yang disebut research gap artinya perlu di ketahui apakah ada suatu celah riset yang menunjukkan suatu pertentangan pada hasilhasil riset yang dilakukan sebelumnya,6,7
91,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 originalitas adalah tentang bagimana sebuah penelitian harus memiliki keaslian dalam penerapan pada metode yaitu jika penelitian memecahkan masalah orang lain dimana harus menggunakan metode yang berbeda serta belum pernah digunakan sebelumnya dan yang kedua adalah penerapan pada masalah yaitu mengerjakan sebuah penelitian terhadap masalah yang belum pernah orang lain kerjakan sebelumnya 2 kontribusi dalam penelitian harus memiliki aspek yang berguna bagi orang banyak tidak hanya untuk sebuah masalah yang dibuat buat 3 keterbaruan penelitian dikatakan baik jika menemukan unsur temuan baru sehingga memiliki kontribusi baik bagi keilmuan maupun bagi kehidupan,7,7
92,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,originality contribution novelty originality merupakan aspek pertama yang perlu diperhatikan originality memiliki 2 sudut pandang yaitu originality pada metode dan originality pada masalah originality pada metode terletak pada pemecahan suatu masalah yang pernah diteliti oleh orang lain namun dengan cara yang berbeda originality pada masalah terletak pada pemecahan suatu masalah yang belum pernah orang lain memecahkannya contribution merupakan aspek kedua yang perlu diperhatikan contribution memiliki 2 sudut pandang yaitu contribution pada metode dan contribution pada masalah contribution pada metode terletak pada kontribusi peneliti dalam menemukan metode baru dalam memecahkan suatu masalah contribution pada masalah terletak pada kemampuan peneliti untuk memberikan kontribusi terhadap objek penelitian yang dia tentukan apakah ada atau tidak novelty merupakan aspek ketiga yang perlu diperhatikan novelty merupakan aspek di mana peneliti harus memiliki kebaruan pada penelitiannya dan tidak menjiplak dari penelitian orang lain yang serupa,9,10
93,dalam penelitian terdapat 3 aspek utama yang harus dimiliki dalam sebuah penelitian sebutkan dan jelaskan selengkap mungkin yang anda ketahui mengenai hal tersebut,1 orisinalitas terdapat 2 macam orisinalitas yaitu orisinalitas pada metode memecahkan masalah yang orang lain sudah pernah mengerjakan sebelumnya tapi dengan metode yang berbeda orisinalitas pada masalah memecahkan suatu masalah yang orang lain belum pernah mengerjakan sebelumnya 2 kontribusi terdapat 2 macam kontribusi yaitu kontribusi pada metode menerapkan metode yang belum pernah digunakan orang pada penelitiannya kontribusi pada masalah 3 keterbaruan sebuah penelitian dikatakan baik jika menemukan unsur temuan baru sehingga memiliki kontribusi baik bagi keilmuan maupun bagi kehidupan,9,8
